Format Version,1.23,Take Name,EMG_Aufstehen_Take3_2023-02-09 10.42.24 AM,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2023-02-09 10.42.24.900 ,Capture Start Frame,205253,Total Frames in Take,2117,Total Exported Frames,2117,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1010,4.208000,,,,,,,,,,,,,,,,,,,556.439514,1378.359375,-188.645767,390.780121,1421.774292,-436.819305,223.503601,1437.281494,-397.433197,353.290771,1497.008911,-240.004120,368.478577,1234.518799,-117.447006,461.845398,1469.265015,78.817665,353.408630,1541.936768,49.973606,457.054901,1600.335449,46.750305,440.240723,101.550179,-311.739471,636.566467,1098.600464,-374.335571,656.711914,776.547974,-257.115143,377.004822,44.284512,-429.116974,557.445801,515.823608,-231.967117,413.284149,274.729095,-247.279282,521.722229,1367.851074,-358.867004,525.410522,1440.566895,-209.951782,449.110077,743.911682,-200.882492,338.442261,31.549547,-167.807693,478.852814,35.126591,-219.813095,407.836578,47.379250,-103.201897,584.028931,1250.665894,-351.725586,590.376465,854.283142,-211.142883,655.941406,836.179199,-265.623230,167.378860,111.730263,-332.230774,3.013680,1171.517700,-225.693909,-15.634136,835.375122,-155.231003,215.399368,58.209251,-446.986542,74.300652,510.856262,-197.802139,213.834259,306.585999,-241.918106,125.032425,1392.383545,-243.653030,212.276413,1444.907471,-115.333084,222.234924,654.841675,-175.056854,282.850739,47.196220,-192.297485,146.746704,43.056492,-237.050034,229.007233,48.615269,-119.046417,72.106903,1295.786011,-230.894348,72.752998,882.390686,-130.728500,-13.578289,884.075989,-139.269272,411.851196,1084.998169,-463.451416,457.901642,985.033508,-266.950439,172.323196,1087.205811,-423.040405,201.844284,967.876953,-215.209854
1011,4.213000,,,,,,,,,,,,,,,,,,,556.901367,1380.016602,-188.202057,391.055389,1421.738525,-437.189362,223.832962,1437.492432,-397.715546,353.836365,1497.822876,-240.699188,368.952179,1235.741821,-117.133789,462.986725,1471.265015,77.946198,354.408844,1543.728882,49.271080,458.038879,1602.271851,45.546410,440.188141,101.699341,-311.639648,636.602539,1098.855469,-374.031921,656.348694,776.797913,-256.684021,376.989685,44.283024,-429.102142,557.437866,515.766418,-231.875076,413.283752,274.739807,-247.294235,522.022461,1368.086182,-359.191589,525.976807,1441.444092,-210.528290,449.214142,743.808960,-200.296341,338.420502,31.528313,-167.788834,478.855164,35.119926,-219.813385,407.828247,47.245792,-103.163345,584.226746,1251.068237,-351.753510,590.103638,854.649597,-210.664154,655.621582,836.480408,-265.106628,167.371857,111.796173,-332.275208,3.559237,1172.570068,-225.002914,-14.751099,836.449585,-154.433853,215.424026,58.228645,-447.000488,74.435677,510.881409,-197.791748,213.876862,306.815369,-242.075150,125.479759,1393.381348,-243.709915,212.882126,1446.228394,-115.719772,222.401413,654.746216,-174.887909,282.852722,47.201458,-192.292160,146.756393,43.057045,-237.056274,229.007523,48.612103,-119.023972,72.519409,1296.743652,-230.686935,73.812935,883.211609,-130.135727,-12.623823,885.038025,-138.411118,411.765625,1084.573608,-461.910706,458.129639,985.518066,-265.799835,172.394501,1087.556763,-422.025146,202.010757,968.415161,-214.185013
1012,4.217000,,,,,,,,,,,,,,,,,,,557.945679,1381.477295,-188.159866,391.342957,1421.691650,-437.601501,224.184921,1437.659424,-397.985626,354.258698,1498.582275,-241.330124,369.497955,1237.088989,-116.793724,464.114929,1473.346069,77.147430,355.436066,1545.588257,48.466576,458.944733,1604.175537,44.296719,440.178925,101.746826,-311.618195,636.647705,1099.134521,-373.702179,655.962952,777.164124,-256.189209,376.963104,44.334492,-429.093048,557.443420,515.683472,-231.722046,413.301605,274.757599,-247.319962,522.344788,1368.350586,-359.506134,526.465698,1442.238403,-211.124969,449.269226,743.702881,-199.645416,338.423798,31.514116,-167.782593,478.866150,35.116539,-219.819107,407.834595,47.172619,-103.152527,584.422852,1251.407593,-351.783966,589.873535,855.082458,-210.130386,655.331421,836.790710,-264.594299,167.361893,111.862595,-332.289093,4.015004,1173.509521,-224.347672,-13.754614,837.569031,-153.633179,215.450546,58.257599,-446.992706,74.597351,510.902832,-197.785355,213.935425,306.999176,-242.225128,125.865120,1394.226318,-243.794235,213.541367,1447.603271,-116.064743,222.553314,654.677917,-174.731171,282.843536,47.194084,-192.285294,146.764389,43.055599,-237.043930,229.006226,48.573269,-119.030106,72.904266,1297.897705,-230.377518,74.785988,884.173340,-129.637054,-11.615578,886.112305,-137.513199,411.871674,1084.699951,-461.022797,458.330017,985.772034,-264.976685,172.496185,1087.736328,-420.907410,202.192291,968.992920,-212.966400
1013,4.221000,,,,,,,,,,,,,,,,,,,,,,391.627258,1421.654175,-437.997375,224.531647,1437.825195,-398.262909,354.731873,1499.346924,-242.079437,369.956146,1238.384644,-116.440987,465.283051,1475.387695,76.292343,356.466492,1547.485596,47.688793,459.956451,1606.097900,43.037231,440.174530,101.731293,-311.612854,636.659119,1099.407837,-373.255066,655.583557,777.477539,-255.595505,376.948547,44.359520,-429.078522,557.452942,515.596741,-231.623642,413.314148,274.777435,-247.319458,522.687927,1368.612915,-359.799225,526.994812,1443.062622,-211.752487,449.312286,743.503723,-198.918976,338.415497,31.496021,-167.765976,478.874603,35.104298,-219.807922,407.835175,47.073715,-103.129936,584.637695,1251.722412,-351.812531,589.679993,855.562195,-209.600769,655.133240,837.128845,-264.018280,167.363556,111.885193,-332.278625,4.506440,1174.470459,-223.609741,-12.900961,838.682373,-152.840073,215.546753,58.306442,-447.019623,74.779045,510.943665,-197.772278,213.997070,307.128998,-242.360855,126.307457,1395.110107,-243.919144,214.231842,1448.865967,-116.434959,222.695831,654.603821,-174.565567,282.838440,47.201950,-192.262115,146.774124,43.048698,-237.040497,229.001160,48.559559,-119.002281,73.322418,1298.887817,-230.145905,75.767014,885.315918,-128.901367,-10.692364,887.107239,-136.589172,412.068207,1085.202026,-460.372131,458.607910,986.131042,-263.848877,172.581924,1088.062256,-419.876617,202.486115,969.458130,-211.764954
1014,4.225000,,,,,,,,,,,,,,,,,,,,,,391.908295,1421.567017,-438.376007,224.933685,1437.995728,-398.558960,355.280273,1500.189331,-242.796036,370.480194,1239.643311,-116.108650,466.423523,1477.358521,75.312798,357.488037,1549.349243,46.886723,460.942261,1608.059448,41.718262,440.146240,101.713463,-311.597137,636.695007,1099.615601,-372.846405,655.256897,777.841492,-254.947601,376.935791,44.369244,-429.068787,557.474548,515.493835,-231.556625,413.323212,274.820099,-247.291336,523.042175,1368.913818,-360.124969,527.516235,1443.900757,-212.313705,449.404999,743.330994,-198.188950,338.413269,31.496807,-167.739807,478.886780,35.092220,-219.808243,407.829926,46.975239,-103.127609,584.843201,1252.072632,-351.871338,589.486877,856.083679,-209.001678,654.906189,837.459290,-263.435394,167.368240,111.945435,-332.245911,5.048414,1175.374512,-222.901611,-12.008506,839.753540,-151.960480,215.570770,58.367630,-447.019470,74.950378,511.007904,-197.759827,214.046234,307.280975,-242.507446,126.721870,1396.018433,-244.035767,214.885010,1450.217773,-116.835136,222.860809,654.599365,-174.341812,282.856293,47.209747,-192.254578,146.781006,43.058968,-237.033524,228.991638,48.534496,-118.997086,73.748962,1299.857178,-229.930313,76.671539,886.386230,-128.288956,-9.777016,888.195190,-135.688965,412.172363,1085.549683,-459.717682,458.890930,986.474426,-262.847015,172.813248,1088.385742,-418.894104,202.727631,969.897461,-210.726425
1015,4.229000,,,,,,,,,,,,,,,,,,,,,,392.186646,1421.471802,-438.738617,225.258560,1438.102295,-398.847839,355.758698,1500.919312,-243.428574,370.979248,1240.872559,-115.814445,467.678925,1479.456909,74.573250,358.535889,1551.200317,46.114021,461.890045,1609.956909,40.435089,440.189240,101.679558,-311.623566,636.698486,1099.817261,-372.494110,655.010193,778.258362,-254.325150,376.936188,44.410473,-429.054993,557.519958,515.418884,-231.474518,413.352844,274.842926,-247.315613,523.303467,1369.026611,-360.369934,528.036682,1444.714966,-212.956406,449.494324,743.259338,-197.591248,338.406281,31.476137,-167.735596,478.885773,35.074474,-219.796677,407.827332,46.901733,-103.100014,585.089294,1252.385010,-351.897339,589.314941,856.527771,-208.452072,654.662170,837.786987,-262.795807,167.374329,111.989899,-332.222534,5.557076,1176.371460,-222.271210,-11.025764,840.817383,-150.988052,215.605240,58.384647,-447.012634,75.122925,511.026031,-197.741852,214.138809,307.390167,-242.686676,127.155426,1396.909424,-244.145142,215.515808,1451.566162,-117.294601,223.044479,654.580322,-174.108215,282.853455,47.210728,-192.249924,146.786957,43.062714,-237.032654,228.993057,48.513870,-118.980965,74.170135,1300.942627,-229.646133,77.615082,887.277710,-127.716583,-8.791792,889.217468,-134.703995,412.362152,1085.720825,-458.875885,459.137817,986.862122,-261.769592,172.968903,1088.666382,-417.833954,202.997452,970.513306,-209.555084
1016,4.233000,,,,,,,,,,,,,,,,,,,,,,392.434814,1421.360596,-439.089722,225.578491,1438.205811,-399.177856,356.258270,1501.667847,-244.220154,371.463196,1242.147217,-115.566551,468.831390,1481.433472,73.615433,359.554321,1553.055176,45.206493,462.852661,1611.938843,39.070358,440.136414,101.704056,-311.564880,636.761780,1099.993408,-372.157318,654.715820,778.576294,-253.554642,376.929138,44.410847,-429.041351,557.580200,515.321655,-231.394043,413.370056,274.870117,-247.314819,523.597351,1369.173950,-360.690430,528.540283,1445.473511,-213.533829,449.571808,743.194153,-197.016006,338.405304,31.481524,-167.710693,478.901062,35.085423,-219.808121,407.835327,46.829208,-103.089363,585.343262,1252.714844,-351.929474,589.146973,857.079102,-207.780670,654.431702,838.162903,-262.162079,167.378464,112.054794,-332.209290,6.079053,1177.309814,-221.705078,-10.197192,841.887329,-150.075363,215.638870,58.427708,-447.004303,75.308029,511.066254,-197.751144,214.234818,307.539093,-242.848694,127.536072,1397.755493,-244.314560,216.126312,1452.838623,-117.661758,223.257065,654.547852,-173.854691,282.855804,47.211407,-192.235062,146.798569,43.079689,-237.024506,228.982025,48.509117,-118.973564,74.592079,1301.927856,-229.471054,78.725342,888.124207,-127.031830,-7.840989,890.246582,-133.688721,412.527588,1085.993774,-458.159668,459.419037,987.302551,-260.625427,173.104279,1088.837524,-416.772797,203.179932,971.172607,-208.293900
1017,4.237000,,,,,,,,,,,,,,,,,,,,,,392.639679,1421.103149,-439.428802,225.890976,1438.332520,-399.503296,356.727661,1502.354126,-244.978561,371.946442,1243.429932,-115.262436,470.055176,1483.532959,72.651878,360.581085,1554.879883,44.360909,463.772583,1613.847534,37.686615,440.124725,101.689659,-311.552368,636.826050,1100.212524,-371.787201,654.378174,778.882202,-252.777405,376.916321,44.437534,-429.044067,557.661926,515.229736,-231.317459,413.389801,274.938385,-247.344650,523.905640,1369.311035,-360.972107,529.076172,1446.269775,-214.214310,449.618073,743.070618,-196.321564,338.395782,31.463982,-167.706421,478.912109,35.067383,-219.799179,407.846985,46.780323,-103.080345,585.603027,1253.043823,-351.959106,588.977478,857.580017,-207.079102,654.288269,838.503479,-261.531067,167.387497,112.105225,-332.205444,6.579402,1178.245605,-220.993042,-9.314371,843.114502,-149.112900,215.661911,58.477959,-446.991913,75.502335,511.091064,-197.738327,214.370224,307.661224,-243.032150,128.039978,1398.659546,-244.503845,216.749130,1454.224365,-118.064484,223.425705,654.491455,-173.625793,282.846283,47.202007,-192.224548,146.818237,43.080490,-237.027130,228.982635,48.491634,-118.957718,74.986824,1302.991577,-229.255844,79.730965,889.053101,-126.236885,-6.967896,891.327820,-132.700974,412.728577,1086.279419,-457.447083,459.760620,987.579102,-259.656525,173.214920,1089.122192,-415.783569,203.451477,971.704590,-207.107224
1018,4.242000,,,,,,,,,,,,,,,,,,,,,,393.038055,1421.028198,-439.831451,226.216309,1438.425659,-399.834839,357.203857,1503.054810,-245.675583,372.494812,1244.744751,-114.953445,471.258026,1485.629883,71.730721,361.651031,1556.647217,43.532684,464.773254,1615.812256,36.277485,440.104584,101.637421,-311.566437,636.898193,1100.434570,-371.402954,654.150269,779.138245,-251.934402,376.911621,44.446083,-429.025848,557.750549,515.118958,-231.233459,413.420624,274.929047,-247.387268,524.245911,1369.489624,-361.269836,529.552917,1447.024780,-214.814178,449.665741,742.898682,-195.663132,338.399017,31.453070,-167.708893,478.919250,35.041725,-219.800217,407.836395,46.680283,-103.065651,585.838745,1253.333862,-351.996094,588.693420,858.191772,-206.320038,654.167908,838.875000,-260.776459,167.394318,112.139130,-332.160461,7.166862,1179.121338,-220.419693,-8.442426,844.213257,-148.115952,215.706772,58.524853,-446.991119,75.713440,511.122650,-197.732559,214.465363,307.798065,-243.237808,128.440048,1399.539673,-244.654846,217.321014,1455.523804,-118.508858,223.604477,654.438110,-173.417587,282.854645,47.208408,-192.218460,146.824966,43.075035,-237.013138,228.972366,48.459850,-118.947510,75.398544,1303.964111,-229.127747,80.658096,890.130249,-125.388252,-6.070692,892.358154,-131.663055,412.940674,1086.469360,-456.665436,460.117218,988.037048,-258.372559,173.437027,1089.384521,-414.878418,203.714951,972.190918,-206.049011
1019,4.246000,,,,,,,,,,,,,,,,,,,,,,393.385254,1420.933350,-440.313904,226.545288,1438.499023,-400.153748,357.743378,1503.800659,-246.508972,372.871002,1245.977295,-114.654938,472.433990,1487.545288,70.426979,362.681488,1558.489502,42.640755,465.635040,1617.732056,34.868145,440.105133,101.642120,-311.570892,636.971130,1100.600342,-371.024261,653.921753,779.467896,-251.015808,376.910248,44.436607,-429.038818,557.862610,514.990479,-231.159882,413.442505,274.947723,-247.425980,524.560181,1369.676758,-361.574219,530.040405,1447.812012,-215.470306,449.720917,742.770264,-195.057236,338.398895,31.472687,-167.699127,478.938721,35.032169,-219.799088,407.831665,46.634853,-103.061668,586.044983,1253.577026,-352.025696,588.532166,858.754822,-205.595337,654.005981,839.179199,-259.891266,167.400665,112.183907,-332.160736,7.686096,1179.986450,-219.745743,-7.603371,845.234863,-147.144333,215.769455,58.540253,-446.988892,75.949463,511.149231,-197.734207,214.559265,307.940033,-243.376862,128.827011,1400.336304,-244.798737,217.919769,1456.921021,-118.966034,223.792923,654.353577,-173.234253,282.844543,47.230789,-192.196823,146.829697,43.061443,-237.035049,228.968918,48.434055,-118.933899,75.823074,1304.968750,-228.957535,81.363129,891.525818,-124.577042,-5.063317,893.426270,-130.607635,413.136414,1086.720581,-455.953735,460.341553,988.241699,-257.476685,173.587326,1089.713501,-413.902283,203.945694,972.599365,-205.052536
1020,4.250000,,,,,,,,,,,,,,,,,,,,,,393.681976,1420.763550,-440.724640,226.915512,1438.564331,-400.530243,358.223267,1504.447754,-247.251190,373.383484,1247.307007,-114.383537,473.718323,1489.805542,69.683777,363.690552,1560.303711,41.795788,466.589569,1619.651245,33.422718,440.102539,101.618858,-311.576263,637.050232,1100.718384,-370.619781,653.756287,779.816162,-249.958817,376.924133,44.453926,-429.033966,557.937805,514.831360,-231.092422,413.481445,274.970428,-247.488861,524.904602,1369.906128,-361.930664,530.591675,1448.525024,-216.133133,449.785217,742.616455,-194.424927,338.385345,31.465422,-167.698639,478.962677,35.003410,-219.800262,407.839294,46.598499,-103.052704,586.280151,1253.853271,-352.061096,588.486694,859.277100,-204.768738,653.875488,839.486633,-259.065063,167.409683,112.234322,-332.146484,8.283730,1180.943848,-219.173920,-6.647570,846.249023,-145.992325,215.812042,58.560047,-446.978638,76.156212,511.214508,-197.751038,214.619843,308.078766,-243.496826,129.290527,1401.177246,-244.971649,218.496902,1458.236328,-119.396141,223.960800,654.259644,-173.018539,282.842133,47.216942,-192.197754,146.851944,43.092289,-237.017700,228.969681,48.432667,-118.917351,76.254120,1305.945923,-228.797638,82.090614,893.130615,-122.972778,-4.243809,894.432190,-129.609436,413.388184,1086.984619,-455.233429,460.647644,988.530945,-256.320129,173.690430,1089.876587,-412.847168,204.127625,973.175354,-203.864105
1021,4.254000,,,,,,,,,,,,,,,,,,,,,,393.953522,1420.557739,-441.049744,227.179459,1438.565796,-400.846222,358.735931,1505.130005,-248.076126,373.897247,1248.447754,-114.118340,474.904114,1491.708008,68.455612,364.717529,1562.083252,40.887115,467.450348,1621.515991,32.004074,440.093414,101.485626,-311.638916,637.136047,1100.876709,-370.254761,653.516907,780.100281,-248.959946,376.920532,44.456337,-429.035156,558.029724,514.686096,-231.019012,413.508453,274.997925,-247.524490,525.265259,1370.084106,-362.244049,531.071106,1449.228149,-216.779129,449.803070,742.510254,-193.759933,338.393982,31.448740,-167.695358,478.974609,35.001766,-219.791458,407.846954,46.551071,-103.055428,586.574829,1254.126587,-352.119141,588.471252,859.839111,-203.870880,653.815796,839.802063,-258.210327,167.415466,112.311890,-332.120911,8.858384,1181.783447,-218.613800,-5.831829,847.250305,-144.959503,215.858337,58.605591,-446.969238,76.353867,511.264038,-197.782608,214.689148,308.250153,-243.614075,129.685684,1401.986084,-245.142471,219.034500,1459.464233,-119.837471,224.118698,654.176758,-172.811356,282.844574,47.245884,-192.194946,146.846024,43.066921,-237.021027,228.965317,48.407654,-118.914162,76.669220,1306.892456,-228.678452,83.002029,894.245728,-121.911766,-3.398071,895.511780,-128.538925,413.567383,1087.088379,-454.290497,460.982727,988.778564,-255.341446,173.885315,1090.107910,-411.845581,204.323013,973.726562,-202.670364
1022,4.258000,,,,,,,,,,,,,,,,,,,,,,394.128815,1420.308350,-441.439636,227.519577,1438.583496,-401.148865,359.164642,1505.783936,-248.825073,374.392609,1249.686157,-113.850693,476.194641,1493.889038,67.509995,365.715363,1563.921631,40.024712,468.317596,1623.511475,30.495716,440.075623,101.454254,-311.651917,637.268799,1101.016479,-369.934326,653.287354,780.371521,-247.873444,376.918732,44.439667,-429.033203,558.105896,514.544373,-230.957413,413.536011,274.992584,-247.586639,525.576233,1370.205078,-362.559204,531.563843,1449.924927,-217.415192,449.877808,742.344727,-193.153839,338.400116,31.463932,-167.688431,478.983826,34.978817,-219.796097,407.867920,46.445965,-103.094330,586.837341,1254.379272,-352.158295,588.472900,860.367249,-202.979477,653.802734,840.076294,-257.273895,167.422745,112.362061,-332.132141,9.497723,1182.673340,-217.956406,-5.013620,848.462280,-143.928665,215.913361,58.629997,-446.965179,76.525253,511.338043,-197.829956,214.705276,308.432251,-243.709335,130.108948,1402.837158,-245.388336,219.593475,1460.844604,-120.322189,224.282928,653.939636,-172.645615,282.836884,47.243019,-192.175232,146.860428,43.068527,-237.021851,228.959122,48.408012,-118.904854,77.081047,1307.861084,-228.501129,83.955803,895.342712,-120.834358,-2.441494,896.579651,-127.525795,413.891235,1087.371582,-453.552795,461.512024,989.029175,-253.670273,174.097794,1090.309937,-410.958923,204.573105,974.251038,-201.575241
1023,4.263000,,,,,,,,,,,,,,,,,,,,,,394.405426,1420.100098,-441.840881,227.926956,1438.647339,-401.495514,359.621582,1506.423096,-249.634857,374.879059,1250.975342,-113.615204,477.423981,1495.884521,66.321526,366.784271,1565.675903,38.994072,469.225220,1625.360229,28.980387,440.059174,101.505440,-311.620331,637.404907,1101.159546,-369.549194,653.110413,780.622009,-246.682098,376.918091,44.437092,-429.023987,558.194702,514.371399,-230.915894,413.578217,275.013062,-247.630676,525.875671,1370.227051,-362.873169,532.101196,1450.588379,-218.040665,449.992035,742.149780,-192.599304,338.390198,31.461946,-167.687286,478.990387,34.979561,-219.798462,407.868744,46.410778,-103.093086,587.100952,1254.596313,-352.232880,588.496765,860.807007,-202.106583,653.785461,840.382568,-256.258484,167.429230,112.425018,-332.134003,10.069789,1183.397095,-217.313217,-4.153676,849.491089,-142.758362,215.961060,58.660400,-446.957672,76.689880,511.384369,-197.871017,214.732422,308.563538,-243.800003,130.496902,1403.603271,-245.630325,220.113800,1462.088867,-120.816811,224.454910,653.900085,-172.425095,282.833832,47.229454,-192.174210,146.871399,43.078354,-237.007477,228.946609,48.384399,-118.881889,77.469292,1308.799194,-228.395752,84.840172,896.270142,-119.954094,-1.552250,897.551208,-126.415222,414.119110,1087.555298,-452.675476,461.936646,989.335388,-252.417618,174.043976,1090.784058,-410.154541,204.823547,974.718628,-200.517365
1024,4.267000,,,,,,,,,,,,,,,,,,,,,,394.634125,1419.922241,-442.263306,228.136063,1438.601440,-401.813110,360.135498,1507.060547,-250.436249,375.317535,1252.163818,-113.350677,478.616333,1497.984375,65.450333,367.858093,1567.407227,38.123932,470.118408,1627.297974,27.511576,440.062775,101.410828,-311.682251,637.555969,1101.278076,-369.133606,653.011841,780.997437,-245.511322,376.903076,44.441444,-429.042786,558.269958,514.247131,-230.869797,413.624451,274.984314,-247.680603,526.134888,1370.236694,-363.192749,532.590576,1451.266479,-218.761642,450.086090,741.974548,-192.023483,338.382721,31.469774,-167.682114,479.011749,34.966969,-219.795792,407.880768,46.375618,-103.075523,587.376221,1254.787476,-352.253448,588.660461,861.232544,-201.218689,653.782288,840.690063,-255.240646,167.405807,112.508934,-332.115051,10.695395,1184.327759,-216.731308,-3.329439,850.447571,-141.647964,215.998367,58.690739,-446.937592,76.809303,511.474915,-197.916733,214.756409,308.748047,-243.884476,130.916061,1404.407349,-245.859955,220.663513,1463.386108,-121.304932,224.589355,653.827148,-172.205063,282.824982,47.248085,-192.170151,146.866165,43.092274,-237.002930,228.938614,48.368912,-118.865189,77.882835,1309.680786,-228.306946,85.639336,897.397278,-118.951576,-0.698416,898.608643,-125.290932,414.403381,1087.703003,-451.824188,462.277588,989.613098,-251.259781,174.197495,1090.990479,-409.133575,204.972595,975.152527,-199.502060
1025,4.271000,,,,,,,,,,,,,,,,,,,,,,394.995667,1419.680298,-442.696472,228.577393,1438.576416,-402.163940,360.620605,1507.708740,-251.266479,375.748108,1253.429199,-113.058403,479.890289,1500.025269,64.330406,368.813446,1569.120483,37.160637,470.960541,1629.218872,25.962540,440.064148,101.376747,-311.696503,637.703491,1101.366333,-368.734070,652.805908,781.227234,-244.257812,376.908142,44.423664,-429.030823,558.360046,514.092896,-230.840729,413.660492,274.959229,-247.725510,526.409180,1370.256958,-363.543701,533.109375,1451.891602,-219.418365,450.143616,741.773499,-191.332062,338.378448,31.462341,-167.688293,479.024902,34.956028,-219.794724,407.883179,46.318954,-103.076118,587.659302,1254.968994,-352.337341,588.682251,861.871887,-200.137131,653.759888,841.002136,-254.268326,167.421280,112.565605,-332.096100,11.326382,1185.157959,-216.217438,-2.412201,851.551086,-140.563889,216.019653,58.763691,-446.895264,76.909164,511.521576,-197.983032,214.770615,308.872345,-243.986771,131.336929,1405.223145,-246.097488,221.161560,1464.698730,-121.779884,224.686432,653.790894,-171.901169,282.816498,47.260994,-192.152359,146.867126,43.079323,-237.000458,228.934387,48.340126,-118.858612,78.285179,1310.587891,-228.182541,86.529594,898.422241,-117.893517,0.161239,899.635742,-124.240082,414.595917,1087.810303,-451.076813,462.636963,989.998291,-250.055283,174.409470,1091.155396,-408.233429,205.160660,975.596741,-198.339355
1026,4.275000,,,,,,,,,,,,,,,,,,,,,,395.308044,1419.485107,-443.146515,228.947006,1438.580811,-402.624451,361.066589,1508.267944,-252.088516,376.235779,1254.657227,-112.793617,481.087860,1502.113647,63.250401,369.752686,1570.863159,36.196297,471.743896,1631.064575,24.400543,440.069458,101.349091,-311.710266,637.849670,1101.389160,-368.263733,652.710754,781.470398,-242.881027,376.928223,44.429840,-429.039978,558.471436,513.992676,-230.797440,413.721222,274.992126,-247.737518,526.653809,1370.279297,-363.941620,533.623779,1452.542603,-220.123917,450.310699,741.445496,-190.743027,338.372620,31.470585,-167.685883,479.039124,34.956348,-219.794525,407.883087,46.284195,-103.060867,587.932922,1255.104004,-352.394226,588.773315,862.492554,-199.026260,653.895752,841.325195,-253.053879,167.398499,112.617882,-332.079895,11.945542,1185.936646,-215.632416,-1.580370,852.490051,-139.453369,216.052643,58.861111,-446.852203,76.993515,511.592102,-198.040268,214.810379,309.022308,-244.070282,131.699463,1405.924683,-246.372482,221.685669,1465.934570,-122.278603,224.789200,653.713806,-171.636169,282.800659,47.283455,-192.148026,146.886688,43.062592,-236.999451,228.922760,48.349293,-118.847099,78.746140,1311.542480,-228.081055,87.432152,899.493774,-116.817001,1.017931,900.591980,-123.115509,414.763397,1087.809570,-450.046448,462.843475,990.274780,-248.516006,174.595016,1091.391846,-407.328247,205.368149,976.027588,-197.258636
1027,4.279000,,,,,,,,,,,,,,,,,,,,,,395.550232,1419.271606,-443.619537,229.186600,1438.530396,-402.975311,361.547028,1508.857788,-252.948441,376.715576,1255.811157,-112.597572,482.326874,1504.125854,62.108063,370.723511,1572.568970,35.193298,472.528412,1632.944580,22.865480,440.046265,101.301750,-311.718597,637.982422,1101.371216,-367.873413,652.685974,781.850769,-241.590088,376.927765,44.424961,-429.050323,558.539246,513.840027,-230.767136,413.781708,274.992981,-247.811859,526.939148,1370.298096,-364.291351,534.066284,1453.098145,-220.816040,450.385590,741.180054,-190.195465,338.380798,31.468191,-167.667953,479.048737,34.933292,-219.789017,407.881378,46.226738,-103.065872,588.181824,1255.194824,-352.471863,588.919006,863.053406,-197.895462,653.965698,841.561218,-251.949005,167.410324,112.667038,-332.056335,12.600130,1186.798462,-215.045364,-0.859296,853.516785,-138.260361,216.082108,58.912720,-446.831390,77.061699,511.637268,-198.127686,214.806778,309.130890,-244.167145,132.106674,1406.642212,-246.689072,222.249817,1467.255737,-122.850822,224.911423,653.654663,-171.334625,282.787964,47.286331,-192.127457,146.885834,43.088978,-236.985901,228.909592,48.326183,-118.839622,79.179596,1312.377197,-228.031403,88.229256,900.572449,-115.765640,1.834215,901.612366,-121.937469,415.037445,1087.869385,-449.171204,463.164764,990.609924,-247.325882,174.839981,1091.566895,-406.457275,205.547836,976.310242,-196.391525
